gene	logFC	logCPM	F	PValue	FDR
AGXT2	8.82263647315424	2.12156263539667	178.33599925981	2.7284487486562e-08	5.41946219055398e-06
CERS4	6.67801690478327	3.64105989049657	166.688418798233	2.75462795347981e-08	5.41946219055398e-06
CPVL	5.78572178005974	3.89174775300032	169.121743709524	2.87726500164942e-08	5.58816506538296e-06
F7	6.22527272884471	1.15329627746373	94.9470164483632	2.93886912769694e-08	5.63556055892163e-06
NOL4	5.07351648092681	1.89523094421259	157.803150966025	3.37825972186387e-08	6.39715706581447e-06
VSTM2B	10.6456962507917	1.39569005643456	304.879404526844	3.43204017929485e-08	6.41876255260959e-06
FABP6	6.81880976231673	4.36050220016826	165.285906788556	3.48342639738253e-08	6.4354178651156e-06
CYP2W1	8.55030859257104	7.44389807488968	164.437698033133	3.69288585739611e-08	6.74018407875827e-06
LINC01146	5.86368379025288	0.804681206731591	91.4066127472178	4.19032424407108e-08	7.55705023493247e-06
AC090204.1	6.61756776685858	2.79650137240915	119.397307494985	4.4061851637339e-08	7.85285871122411e-06
SCPEP1	3.8837480978846	4.8935395416542	157.54994119846	4.5254901864263e-08	7.97170358536885e-06
LY6E	6.48326617227749	6.12507503456969	155.976904634818	4.85838885113046e-08	8.45973939146842e-06
AC022784.3	4.92828785676795	1.23774861720353	136.526821569968	5.28575954667779e-08	9.09931492870702e-06
FBXO2	6.5543667828501	4.23960192060436	150.937098348062	5.37073851046041e-08	9.12020802472084e-06
SHBG	5.65760360214017	1.42993517961293	104.495811409888	5.418303004983e-08	9.12020802472084e-06
SLC29A1	3.50962358532111	3.61906848020735	150.427245239011	5.81203033937213e-08	9.59906333226718e-06
BCAM	3.28257083925363	5.8243427307436	150.190047389759	5.82951895549925e-08	9.59906333226718e-06
COL18A1	6.3763765044038	1.72000379260286	117.079736579707	6.11795272091613e-08	9.96568449130736e-06
POSTN	7.46609730685675	2.10701919990282	83.7815572065027	6.80679482068539e-08	1.09698015679322e-05
TYRO3	4.39367393693239	2.53056428368211	146.605445354288	7.00931744305795e-08	1.11772789415668e-05
GSTA2	8.54354754228456	6.36989370779746	113.1418609874	7.28963684947853e-08	1.15031988159115e-05
NKAIN3	6.82050289417931	-0.0250619387363158	77.4331594778799	7.45117325197583e-08	1.1636889030328e-05
AQP10	9.26388733861148	0.724001812936449	129.281461819978	8.12751616949417e-08	1.25636471889456e-05
MME	7.26138073414787	2.60411921347428	83.786513041516	8.38291318215742e-08	1.26884268657111e-05
F12	-5.45933487682224	3.27900561082407	103.995145675697	8.46314520347744e-08	1.26884268657111e-05
TBX4	7.2711363931409	-0.290960871838007	86.7694309896998	8.47205295194151e-08	1.26884268657111e-05
SLC5A9	4.42554365049139	2.61658787049578	141.385776931347	8.54326714834337e-08	1.26884268657111e-05
AL359504.2	4.83543412915637	0.340903788528344	99.5404602085454	9.09760244256302e-08	1.33805416895522e-05
SLC19A3	4.48633774118111	4.86946966626798	136.200953116283	9.88087345631164e-08	1.43928223066986e-05
RALYL	6.96295914529072	1.1670194476523	86.6123947535443	1.01237215271336e-07	1.46061197537664e-05
PACSIN3	5.72955950883421	3.36516883595806	134.491691142227	1.03714716887903e-07	1.48223985484418e-05
PKLR	4.41600491290227	2.10022565251887	131.310475803406	1.07722653346961e-07	1.51498534889786e-05
TRIM71	9.26401211701026	1.50151219753475	192.214523041237	1.08006084679497e-07	1.51498534889786e-05
APOA2	8.87911086435384	2.42746993504536	99.7556062084965	1.1982119960595e-07	1.66529481911058e-05
C19orf84	6.11793937697865	-0.389421276866267	81.4040822885071	1.2276026989028e-07	1.69063211687987e-05
DNASE1	4.7673480474312	6.62791578337212	129.183845259132	1.30614556634592e-07	1.78259452113283e-05
