	Fetal	Placenta	Adult	marker
CSNK1E	0.010798117574326164	0.12421671829043548	0.8649851641352384	
CSNK1G1	0.9387689705424153	0.03061551472879233	0.03061551472879233	
CSNK1G2	0.2977235416429199	0.1656503979785662	0.5366260603785139	
CSNK1G3	0.9555326384520173	0.02223368077399133	0.02223368077399133	
CSNK2A1	0.6626057241739616	0.30494586500032417	0.032448410825714306	
CSNK2A2	0.17928715122584477	0.537977739126096	0.28273510964805915	
CSNK2B	0.008321857751804267	0.1511705093159648	0.840507632932231	
CSPG4	0.5803115525494725	0.010080185703559598	0.4096082617469678	
CSPP1	0.773958734455671	0.21625119722442204	0.009790068319906963	
CSRNP1	0.01387660867781822	0.01387660867781822	0.9722467826443635	
CSRNP2	0.40156460557367785	0.11050906239428755	0.48792633203203456	
CSRNP3	0.9805825242718447	0.009708737864077669	0.009708737864077669	
CSRP1	0.008465675317207511	0.2650155607191875	0.7265187639636048	
CSRP2	0.009196028647770431	0.36372968144250084	0.6270742899097287	
CST3	0.009708737864077669	0.009708737864077669	0.9805825242718447	
CST6	0.005750622857909325	0.41343646849324883	0.5808129086488417	
CST7	0.030116791043132876	0.009699212855571475	0.9601839961012957	
CSTA	0.011606093195262693	0.05697308811457322	0.931420818690164	
CSTB	0.010347069528723437	0.010347069528723437	0.9793058609425531	
CSTF1	0.21035048709375342	0.5071158560156311	0.2825336568906155	
CSTF2	0.26975706156978624	0.04531368345097495	0.6849292549792388	
CSTF2T	0.01439418006054408	0.01439418006054408	0.9712116398789118	
CSTF3	0.6438404325476559	0.3264559622241634	0.029703605228180708	
CTBP1	0.3334731564602752	0.048942431508830604	0.6175844120308942	
CTBP1-AS	0.15892374593681072	0.033770123383090545	0.8073061306800986	
CTBP1-DT	0.9432187837585034	0.02839060812074827	0.02839060812074827	
CTBP2	0.8981920453479211	0.08422203233613408	0.01758592231594485	
CTBS	0.9416444192032564	0.015043906378638361	0.04331167441810536	
CTC1	0.49163638745590427	0.31207894603814873	0.19628466650594698	
CTCF	0.5653068661085299	0.4151704411507221	0.019522692740748075	
CTDNEP1	0.008751369401214596	0.10736032107611107	0.8838883095226743	
CTDP1	0.7722766620030331	0.015703755883028237	0.21201958211393868	
CTDSP1	0.013417291322605917	0.42819497838152315	0.558387730295871	
CTDSP2	0.03973889972226228	0.03973889972226228	0.9205222005554754	
CTDSPL	0.9500918081054245	0.03191629400232475	0.01799189789225076	
CTDSPL2	0.7684873893280997	0.2173041062353448	0.01420850443655545	
CTF1	0.25506710112485953	0.01378807859819941	0.731144820276941	
CTH	0.7890644262089073	0.020314013673756792	0.19062156011733603	
CTHRC1	0.21300467550236213	0.01882829930478543	0.7681670251928524	
CTIF	0.9794982947038946	0.010250852648052701	0.010250852648052701	
CTLA4	0.9750177925020005	0.012491103748999718	0.012491103748999718	
CTNNA1	0.4133565320221469	0.5624466490978004	0.024196818880052692	
CTNNA3	0.9805825242718447	0.009708737864077669	0.009708737864077669	
CTNNAL1	0.4595516214623215	0.23743727072386062	0.30301110781381796	
CTNNB1	0.6140303780580972	0.12413614554403857	0.2618334763978642	
CTNNBIP1	0.5602668239890721	0.01852542384160268	0.4212077521693252	
CTNNBL1	0.45403442467788524	0.5245144487975235	0.02145112652459133	
CTNND1	0.009284784858570504	0.07368627809002737	0.9170289370514021	
CTNND2	0.6038234681712809	0.38984168876315756	0.006334843065561498	
CTNS	0.3915758052673514	0.020455711449158205	0.5879684832834903	
CTPS1	0.5635332786740825	0.2814439598666236	0.15502276145929372	
CTPS2	0.9656921214777499	0.01715393926112506	0.01715393926112506	
CTR9	0.3971798779131789	0.5282639332410599	0.07455618884576108	
CTSA	0.021446728446085236	0.021446728446085236	0.9571065431078295	
CTSB	0.028064018164944176	0.028064018164944176	0.9438719636701116	
CTSC	0.03192913276551145	0.03192913276551145	0.9361417344689771	
CTSF	0.011949081790167482	0.011949081790167482	0.976101836419665	
CTSH	0.019678698385903692	0.019678698385903692	0.9606426032281927	
CTSK	0.02316253220903452	0.02316253220903452	0.953674935581931	
CTSL	0.010689029553918906	0.2053084261251193	0.7840025443209618	
CTSO	0.15633090908162414	0.017165906651004263	0.8265031842673717	
CTSS	0.09537589334320037	0.018319309411613836	0.8863047972451857	
CTSV	0.4472564343670076	0.36081663424711047	0.1919269313858819	
CTSW	0.010434309292991705	0.010434309292991705	0.9791313814140166	
CTSZ	0.023165308250265634	0.023165308250265634	0.9536693834994687	
CTTN	0.6866006116158802	0.1415602367839815	0.1718391516001384	
CTTNBP2	0.9765124936915232	0.011743753154238397	0.011743753154238397	
CTTNBP2NL	0.8679659732224221	0.11803625421276566	0.013997772564812173	
CTU1	0.609087914033748	0.022223081457585028	0.36868900450866704	
CTU2	0.016033558308240513	0.016033558308240513	0.9679328833835189	
CTXND2	0.2950743000652951	0.6957124390578595	0.009213260876845378	
CUBN	0.9804546519730126	0.009772674013493703	0.009772674013493703	
CUEDC1	0.9003258609897223	0.015457118158514279	0.08421702085176343	
CUEDC2	0.01859373253735646	0.01859373253735646	0.9628125349252871	
CUL1	0.38166717806269507	0.5938870259403224	0.024445795996982586	
CUL2	0.641357809172997	0.34308357094710196	0.015558619879901012	
CUL3	0.5441793999452773	0.4263757868926453	0.029444813162077397	
CUL4A	0.5359741315832376	0.4342268798390968	0.029798988577665726	
CUL4B	0.8142234791746205	0.15040603579326903	0.03537048503211042	
CUL5	0.8610617550449761	0.1192966495978766	0.019641595357147473	
CUL7	0.6438411073036272	0.021962283352518625	0.33419660934385415	
CUL9	0.8308867246448137	0.019291117971732535	0.14982215738345378	
CUTA	0.011167565612026207	0.011167565612026207	0.9776648687759476	
CUTC	0.23657050911522437	0.04058566701161113	0.7228438238731645	
CUX1	0.796270363512002	0.18268396412072244	0.02104567236727552	
CWC15	0.03440194595537201	0.03440194595537201	0.9311961080892559	
CWC22	0.9244970974309471	0.037751451284526436	0.037751451284526436	
CWC25	0.4588346736403867	0.17767664379017517	0.36348868256943817	
CWC27	0.9600774508028976	0.01996127459855123	0.01996127459855123	
CWF19L1	0.9277930997049113	0.0361034501475443	0.0361034501475443	
CWF19L2	0.9587684753799585	0.02061576231002074	0.02061576231002074	
CX3CL1	0.014300326570825627	0.014300326570825627	0.9713993468583487	
CX3CR1	0.1837970972942273	0.01648644290148488	0.7997164598042877	
CXADR	0.7139904965130396	0.013492997801353565	0.2725165056856069	
CXCL1	0.42061877519734947	0.016552557056870885	0.5628286677457797	
CXCL10	0.011487233417070964	0.011487233417070964	0.977025533165858	
CXCL12	0.01242958971095377	0.01242958971095377	0.9751408205780925	
CXCL13	0.5923803492058984	0.008606659300950795	0.39901299149315067	
CXCL14	0.009985229527596676	0.009985229527596676	0.9800295409448068	
CXCL16	0.010238269627667674	0.010238269627667674	0.9795234607446647	
CXCL2	0.010029883199800653	0.010029883199800653	0.9799402336003987	
CXCL3	0.11616605639036405	0.009327567618755627	0.8745063759908803	
CXCL8	0.0800249765904621	0.0218328112596175	0.8981422121499204	
CXCL9	0.011041733299575885	0.011041733299575885	0.9779165334008482	
CXCR4	0.009708737864077669	0.009708737864077669	0.9805825242718447	
CXCR5	0.4042234928048357	0.020085474659038517	0.5756910325361257	
CXCR6	0.12557407274494775	0.45064039842118553	0.42378552883386666	
CXXC1	0.012174627986692704	0.42621653938961407	0.5616088326236932	
CXXC5	0.2511404337209326	0.04814644754649506	0.7007131187325724	
CXorf38	0.7851887362668118	0.03855629123043367	0.17625497250275454	
CYB561	0.13032873968309705	0.19614285892806893	0.6735284013888341	
CYB561A3	0.01322998218540427	0.23553533799549642	0.7512346798190993	
CYB561D1	0.24648181287384907	0.023099942370987284	0.7304182447551636	
CYB5A	0.02960191007302994	0.02960191007302994	0.94079617985394	
CYB5B	0.31233588049877453	0.19720297115116353	0.4904611483500619	
CYB5D1	0.017502047186749522	0.017502047186749522	0.964995905626501	
CYB5D2	0.38423824992389216	0.13542561551018376	0.48033613456592406	
CYB5R1	0.0080317399865982	0.44668537980650996	0.5452828802068919	
CYB5R2	0.030694813349486462	0.42898534765524	0.5403198389952736	
CYB5R3	0.028397717699564427	0.028397717699564427	0.9432045646008711	
CYB5R4	0.9668546940179708	0.0165726529910146	0.0165726529910146	
CYBA	0.014178660078480638	0.014178660078480638	0.9716426798430386	
CYBC1	0.02473910891615933	0.02473910891615933	0.9505217821676812	
CYBRD1	0.018628506770667606	0.018628506770667606	0.9627429864586647	
CYC1	0.008940893530048212	0.12218063482770783	0.868878471642244	
CYCS	0.015489860140458849	0.015489860140458849	0.9690202797190822	
CYFIP1	0.9571776202046218	0.02141118989768905	0.02141118989768905	
CYFIP2	0.702195928640795	0.28518573268788083	0.012618338671324138	
CYGB	0.0527845216053569	0.011783002699110215	0.9354324756955329	
CYLD	0.8692171703214542	0.061666433005486285	0.06911639667305947	
CYP11A1	0.4973697232905258	0.4973697232905258	0.0052605534189484405	
CYP19A1	0.4943582961949191	0.4943582961949191	0.011283407610161701	
CYP1B1	0.01629677442832764	0.01629677442832764	0.9674064511433447	
CYP1B1-AS1	0.9781576238063174	0.010921188096841283	0.010921188096841283	
CYP20A1	0.9771961944630554	0.01140190276847229	0.01140190276847229	
CYP24A1	0.9264917871311474	0.03675410643442623	0.03675410643442623	
CYP26B1	0.2514307624744094	0.01826846227849711	0.7303007752470935	
CYP27A1	0.025688753363311924	0.025688753363311924	0.9486224932733761	
CYP27C1	0.9729864110712789	0.01350679446436051	0.01350679446436051	
CYP2C9	0.39975163973304695	0.008531267154789761	0.5917170931121634	
CYP2D6	0.24716780796964838	0.007913629090392948	0.7449185629399587	
CYP2E1	0.14094973578893064	0.008856965244778815	0.8501932989662906	
CYP2J2	0.4561171299572878	0.4247190708749953	0.11916379916771684	
CYP2R1	0.7609541409918522	0.017853116423177006	0.22119274258497074	
CYP2S1	0.012757954423894302	0.012757954423894302	0.9744840911522114	
CYP2U1	0.319107913735465	0.019442090549354845	0.66144999571518	
CYP39A1	0.7881922816756116	0.03514082427345492	0.17666689405093344	
CYP3A5	0.5242170258930756	0.012202286641947441	0.463580687464977	
CYP46A1	0.97346937229962	0.013265313850189961	0.013265313850189961	
CYP4B1	0.3202011774574156	0.01262911464733219	0.6671697078952522	
CYP4F12	0.27834870728979755	0.014900718786518705	0.7067505739236837	
CYP4V2	0.6247195967602545	0.02077989422437166	0.35450050901537394	
CYP4X1	0.3274643503846747	0.010384474993129188	0.6621511746221962	
CYP51A1	0.08793104867537965	0.0132043033447234	0.8988646479798971	
CYP51A1-AS1	0.9669553810043579	0.016522309497821054	0.016522309497821054	
CYP7B1	0.9737320508556739	0.013133974572163027	0.013133974572163027	
CYREN	0.5701915896053694	0.27263249204128315	0.15717591835334732	
CYS1	0.6098932223027416	0.01650776906469906	0.37359900863255924	
CYSLTR1	0.9523522807519419	0.023823859624029015	0.023823859624029015	
CYSLTR2	0.669767097024928	0.015771178150920585	0.3144617248241515	
CYSTM1	0.030126723627178654	0.030126723627178654	0.9397465527456427	
CYTH1	0.909517296025773	0.04524135198711344	0.04524135198711344	
CYTH2	0.16484360250889793	0.30783219545301876	0.5273242020380834	
CYTH3	0.44010655437307566	0.5528996399256104	0.00699380570131392	
CYTH4	0.23456355768952394	0.014998088167597783	0.7504383541428783	
CYTIP	0.3954795276541108	0.014668672687247091	0.5898517996586421	
CYTL1	0.1867073769073697	0.019834545695730954	0.7934580773968992	
CYYR1	0.9603669719620167	0.019816514018991708	0.019816514018991708	
D2HGDH	0.5417664961613962	0.2958670874922364	0.16236641634636745	
DAAM1	0.9734701764755959	0.013264911762202061	0.013264911762202061	
DAAM2	0.9687657494638112	0.015617125268094358	0.015617125268094358	
DAB2	0.015816581385222066	0.015816581385222066	0.9683668372295559	
DAB2IP	0.49091045991006815	0.5002854121816016	0.008804127908330163	
DACH1	0.9801923391057634	0.009903830447118343	0.009903830447118343	
DACT1	0.24922808153143092	0.01094619227955838	0.7398257261890108	
DACT2	0.18158764046275858	0.7836610402184824	0.03475131931875904	
DACT3	0.5938178517027631	0.013733816412895157	0.39244833188434164	
DAD1	0.020674490393572484	0.020674490393572484	0.958651019212855	
DAG1	0.34153577619862346	0.5321787846508635	0.126285439150513	
DAGLA	0.9664257884460613	0.016787105776969343	0.016787105776969343	
DAGLB	0.3931152210567541	0.41835634923727893	0.18852842970596692	
DALRD3	0.016103528388450333	0.07965203323259779	0.9042444383789519	
DANT2	0.9805825242718447	0.009708737864077669	0.009708737864077669	
DAP	0.051561671323835004	0.6107626891085699	0.33767563956759516	
DAP3	0.09132096516312158	0.4394803501852987	0.4691986846515798	
DAPK1	0.8095267014507745	0.17806427211989143	0.012409026429334096	
DAPK2	0.9758964249781246	0.012051787510937703	0.012051787510937703	
DAPK3	0.10306396864535637	0.4065304294206429	0.49040560193400073	
DAPL1	0.40213694029061703	0.008383519791400236	0.5894795399179829	
DAPP1	0.26963801878225246	0.4593297217057943	0.27103225951195326	
DARS2	0.603916670321631	0.3738448071901326	0.022238522488236448	
DAW1	0.25325820378483654	0.739420798213054	0.007320998002109445	
DAXX	0.014314524007714095	0.014314524007714095	0.9713709519845718	
DAZAP1	0.15004321006583424	0.6190486730686717	0.23090811686549406	
DAZAP2	0.0158453275780895	0.0158453275780895	0.9683093448438209	
DBF4	0.7415688423029897	0.24841788213988114	0.010013275557129163	
DBF4B	0.7397095530135386	0.24899401625130985	0.011296430735151611	
DBI	0.009680510233456542	0.05504906820147353	0.9352704215650699	
DBN1	0.11950733969696285	0.02185752677267965	0.8586351335303575	
DBNDD1	0.3135249761170023	0.015619968962356292	0.6708550549206415	
DBNL	0.04239699925463213	0.04239699925463213	0.9152060014907357	
DBP	0.014198968182884453	0.014198968182884453	0.9716020636342311	
DBR1	0.28429976907428034	0.07461215585443146	0.6410880750712882	
DBT	0.8613967769307701	0.058608554025827056	0.07999466904340281	
DCAF1	0.5163845139676912	0.46670887527258303	0.016906610759725667	
DCAF10	0.9711862004803103	0.014406899759844835	0.014406899759844835	
DCAF11	0.016358616619767244	0.12284725611237496	0.8607941272678578	
DCAF12	0.6635358940297689	0.054945581863023646	0.28151852410720735	
DCAF13	0.32287694729535915	0.2341603923463027	0.44296266035833815	
DCAF15	0.01806843427831551	0.0606236832810598	0.9213078824406247	
DCAF16	0.931212194304365	0.03439390284781747	0.03439390284781747	
DCAF17	0.9183670157664304	0.059702133572278535	0.021930850661291013	
DCAF4	0.5895748516510549	0.38153389841895047	0.028891249929994516	
DCAF4L1	0.7680650707710385	0.11596746461448083	0.11596746461448083	
DCAF5	0.9272280394593745	0.03638598027031272	0.03638598027031272	
DCAF6	0.6408614425951704	0.3357485058860801	0.02339005151874957	
DCAF7	0.010477304975552439	0.010477304975552439	0.9790453900488951	
DCAF8	0.011699178707740829	0.011699178707740829	0.9766016425845183	
DCAKD	0.7746351826149093	0.20517532990828824	0.020189487476802513	
DCBLD1	0.9713637809386712	0.01431810953066439	0.01431810953066439	
DCBLD2	0.9699167334196146	0.01504163329019271	0.01504163329019271	
DCDC2	0.9707681349746448	0.01461593251267759	0.01461593251267759	
DCHS1	0.8070182784894498	0.02029506403841364	0.17268665747213646	
DCK	0.11299780861456268	0.017089575784188946	0.8699126156012484	
DCLK1	0.9774739482834692	0.0112630258582654	0.0112630258582654	
DCLK2	0.9784492734926951	0.010775363253652444	0.010775363253652444	
DCLRE1A	0.21932871492413508	0.26299037729397934	0.5176809077818856	
DCLRE1B	0.4481261572916527	0.029503571296742033	0.5223702714116051	
DCLRE1C	0.883347215197547	0.10069223898294154	0.01596054581951152	
DCN	0.12216733278171758	0.014338048982807808	0.8634946182354747	
DCP1A	0.6928388618440613	0.28844996445659343	0.018711173699345312	
DCP1B	0.9583580331250926	0.02082098343745368	0.02082098343745368	
DCP2	0.4896156746295621	0.5012827577507094	0.009101567619728333	
DCPS	0.6023509839274795	0.06021360615030234	0.33743540992221804	
DCST2	0.22031735618197468	0.5398190224559675	0.23986362136205797	
DCTD	0.028173199178586943	0.028173199178586943	0.9436536016428261	
DCTN1	0.040316959210398094	0.040316959210398094	0.9193660815792039	
DCTN2	0.029762248409631018	0.029762248409631018	0.9404755031807379	
DCTN3	0.011431546187320842	0.011431546187320842	0.9771369076253583	
DCTN4	0.9278378356114522	0.036081082194273875	0.036081082194273875	
DCTN5	0.5972665423284123	0.2705410675388022	0.1321923901327855	
DCTN6	0.015346489867376916	0.07837776070636945	0.9062757494262536	
DCTPP1	0.0127193384502174	0.02142263748633421	0.9658580240634485	
DCUN1D1	0.936144427007626	0.03192778649618698	0.03192778649618698	
DCUN1D2	0.9240000567251992	0.05600995068908325	0.01998999258571763	
DCUN1D4	0.9634929597961587	0.01825352010192067	0.01825352010192067	
DCUN1D5	0.9646640673060506	0.017667966346974692	0.017667966346974692	
DCXR	0.007143672435857817	0.2957090181179531	0.6971473094461891	
DDA1	0.2723816353162166	0.378248245091632	0.3493701195921514	
DDAH1	0.7770252503600708	0.009609546714431913	0.2133652029254974	
DDAH2	0.05746029233016922	0.015359071444497252	0.9271806362253336	
DDB1	0.019760815623102307	0.7669431687173723	0.21329601565952538	
DDB2	0.24369255126367312	0.033742444186296974	0.7225650045500299	
DDHD1	0.9670405949019361	0.016479702549031944	0.016479702549031944	
DDHD2	0.9238241755633211	0.038087912218339424	0.038087912218339424	
DDI2	0.6144484032592223	0.3731299911107693	0.01242160563000838	
DDIAS	0.6240342033323933	0.365978098558081	0.009987698109525763	
DDIT3	0.014105145711131204	0.014105145711131204	0.9717897085777376	
DDIT4	0.010131713429960484	0.010131713429960484	0.979736573140079	
DDIT4L	0.9147285105378096	0.03119177605811252	0.05407971340407796	
